instance,scenario,idle_ratio,stage,method,seed,hv,igd_plus,cmin,emin,compromise_c,compromise_e,archive_size,seconds,evaluations
mk04,independent,0.15,main,DABC,1015,0.957499808200896,0.12362551421095583,67,1394.9,67,1486.2,8,0.7388754000421613,6000
mk04,independent,0.15,main,DABC,1016,0.82533770394035,0.2192013209556511,72,1373.3875,80,1429.6,9,0.7325198999606073,6000
mk04,independent,0.15,main,DABC,1017,0.877022061963415,0.1597370546894834,71,1380.75,77,1443.125,12,0.7352277000900358,6000
mk04,independent,0.15,main,DABC,1018,0.8280333136950352,0.1839395376603747,71,1392.3125,78,1421.6875,10,0.7011231000069529,6000
mk04,independent,0.15,main,DABC,1019,0.8171535275836064,0.17284562019872773,73,1392.2,75,1468.4625,13,0.7589969001710415,6000
mk04,independent,0.15,main,DABC,1020,0.8562494227932609,0.230947889719512,68,1393.825,81,1425.8875,10,0.7809888001065701,6000
mk04,independent,0.15,main,DABC,1021,0.9168252254182309,0.1660237451967184,68,1380.275,78,1420.625,10,0.7686157999560237,6000
mk04,independent,0.15,main,DABC,1022,0.8950158578052108,0.1405131514614254,70,1384.625,75,1439.4125,9,0.8901223000138998,6000
mk04,independent,0.15,main,DABC,1023,0.8475507905741964,0.1581824493593041,73,1369.5125,75,1453.9375,12,0.9080195999704301,6000
mk04,independent,0.15,main,DABC,1024,0.9409798980063029,0.12426881789468099,68,1387.25,72,1457.9125,11,0.7802261000033468,6000
mk04,independent,0.15,main,DABC,1025,0.8892613780295214,0.18584739098437542,69,1385.3375,72,1518.325,9,0.8915285998955369,6000
mk04,independent,0.15,main,DABC,1026,0.927971937981579,0.13617124052552623,68,1381.6875,70,1497.8375,6,0.6907136999070644,6000
mk04,independent,0.15,main,DABC,1027,0.8267213354428825,0.15475225445291915,72,1400.125,76,1426.325,9,0.606071799993515,6000
mk04,independent,0.15,main,DABC,1028,0.8264653379210718,0.16674446531176493,73,1394.0625,77,1436.9625,7,0.7652255999855697,6000
mk04,independent,0.15,main,DABC,1029,0.887985298779579,0.1948183626365481,69,1382.125,73,1516.2375,7,0.7556548998691142,6000
mk04,independent,0.15,main,EAMS-ABC,1000,0.963473879857041,0.07225520377124459,69,1380.0875,69,1444.375,10,0.9084181999787688,6000
mk04,independent,0.15,main,EAMS-ABC,1001,1.0693107246821567,0.04142782477422299,66,1356.1,66,1438.8,9,0.9207610001321882,6000
mk04,independent,0.15,main,EAMS-ABC,1002,1.0080552294568685,0.055667178980932416,67,1389.8625,68,1448.475,7,0.9972693999297917,6000
mk04,independent,0.15,main,EAMS-ABC,1003,0.9043657384555038,0.0878433329855739,73,1360.5375,73,1422.175,7,0.9689840001519769,6000
mk04,independent,0.15,main,EAMS-ABC,1004,0.9415673822823951,0.06653862099977693,72,1356.1875,72,1424.6375,7,0.632238999940455,6000
mk04,independent,0.15,main,EAMS-ABC,1005,1.0131266872892928,0.06272855055906328,66,1401.3125,68,1446.55,6,0.8107660000678152,6000
mk04,independent,0.15,main,EAMS-ABC,1006,0.9597560894406272,0.0651942021177543,71,1355.325,71,1427.6,9,0.8775788000784814,6000
mk04,independent,0.15,main,EAMS-ABC,1007,1.0662674157205787,0.04654150947231251,66,1361.15,66,1451.0125,11,0.8441846000496298,6000
mk04,independent,0.15,main,EAMS-ABC,1008,1.027212920166699,0.05003819631151973,68,1355.925,68,1444.2875,13,0.96470159990713,6000
mk04,independent,0.15,main,EAMS-ABC,1009,0.9944798335907544,0.05414095505503958,69,1363.525,70,1432.9375,9,0.9554417000617832,6000
mk04,independent,0.15,main,EAMS-ABC,1010,1.064664409468652,0.04355345335454361,67,1341.875,70,1428.55,11,1.0346881998702884,6000
mk04,independent,0.15,main,EAMS-ABC,1011,1.0138155717712254,0.0549877158087367,68,1364.9875,69,1434.6125,12,0.8556142000015825,6000
mk04,independent,0.15,main,EAMS-ABC,1012,0.9226714068790017,0.07384190548165591,71,1386.525,72,1419.5875,9,0.7927623998839408,6000
mk04,independent,0.15,main,EAMS-ABC,1013,1.016881751871308,0.044746351930736,69,1347.7625,69,1432.7875,7,0.9499496000353247,6000
mk04,independent,0.15,main,EAMS-ABC,1014,1.0476727458538824,0.02916452163580872,68,1348.775,68,1433.3625,8,0.8716412999201566,6000
mk04,independent,0.15,main,EAMS-ABC,1015,1.0705040046205492,0.034911434789550014,66,1368.4625,67,1442.9625,12,0.8787479000166059,6000
mk04,independent,0.15,main,EAMS-ABC,1016,0.9488962793868799,0.06931690047285395,72,1344.8125,72,1414.3625,8,0.7656564000062644,6000
mk04,independent,0.15,main,EAMS-ABC,1017,0.9788538519774128,0.07031874130798996,68,1392.4875,72,1423.9875,10,0.9464990000706166,6000
mk04,independent,0.15,main,EAMS-ABC,1018,0.9357887285818304,0.07736077866260868,72,1349.975,72,1422.1875,8,0.9580609002150595,6000
mk04,independent,0.15,main,EAMS-ABC,1019,1.028514114242785,0.03467338990236116,69,1344.175,69,1419.575,6,0.9036910999566317,6000
mk04,independent,0.15,main,EAMS-ABC,1020,1.0647117440401146,0.05733104951102089,66,1352.8,72,1419.1125,8,0.9008462999481708,6000
mk04,independent,0.15,main,EAMS-ABC,1021,1.0209845880372368,0.04202876440056474,68,1366.825,68,1445.2375,9,1.0018597000744194,6000
mk04,independent,0.15,main,EAMS-ABC,1022,0.9354264092167797,0.06757101939470313,72,1358.45,72,1412.6125,6,0.9086229999084026,6000
mk04,independent,0.15,main,EAMS-ABC,1023,0.9460555537059208,0.06293404638431678,72,1354.15,72,1405.7875,4,0.8757607000879943,6000
mk04,independent,0.15,main,EAMS-ABC,1024,1.0304088722646916,0.06126787247034034,67,1365.7375,72,1423.575,7,0.7605677000246942,6000
mk04,independent,0.15,main,EAMS-ABC,1025,0.9902158861770025,0.06989243177873009,69,1361.2625,72,1422.0875,10,0.8618165999650955,6000
mk04,independent,0.15,main,EAMS-ABC,1026,0.9547474548620714,0.05584983928404204,72,1348.7,72,1398.1,6,0.8615962001495063,6000
mk04,independent,0.15,main,EAMS-ABC,1027,0.8857426244197176,0.10454012844176516,74,1356.975,76,1403.5625,9,0.9520570999011397,6000
mk04,independent,0.15,main,EAMS-ABC,1028,0.9966468015870836,0.05284207785903435,68,1384.35,68,1447.75,7,0.7433902001939714,6000
mk04,independent,0.15,main,EAMS-ABC,1029,1.0761072164232148,0.0379059457777415,66,1352.2,68,1430.4,12,0.8338387000840157,6000
mk04,independent,0.15,main,MA-NSGA-II,1000,1.0229827728215606,0.04971663045427802,68,1358.775,69,1436,11,0.878814399940893,6000
mk04,independent,0.15,main,MA-NSGA-II,1001,0.9752074253032965,0.06580023583299324,70,1358.875,72,1419.1625,14,0.8364999999757856,6000
mk04,independent,0.15,main,MA-NSGA-II,1002,0.9041690900905731,0.09806529870326797,73,1359.425,74,1431.65,11,0.8275264999829233,6000
mk04,independent,0.15,main,MA-NSGA-II,1003,0.9888759703949039,0.06599243339303523,69,1364.375,70,1446.9,9,0.9009009001310915,6000
mk04,independent,0.15,main,MA-NSGA-II,1004,1.0175267035017455,0.05496659358696215,69,1342.1,70,1440.725,11,0.9022540000732988,6000
mk04,independent,0.15,main,MA-NSGA-II,1005,0.9203191537099743,0.0864364454953619,70,1398.475,70,1454.0375,8,0.8191994000226259,6000
mk04,independent,0.15,main,MA-NSGA-II,1006,1.0182962883616304,0.0708170349657067,68,1352.1875,72,1433.7875,12,0.9364177000243217,6000
mk04,independent,0.15,main,MA-NSGA-II,1007,0.928481906468624,0.0769314313860377,72,1364.2875,72,1435.8,7,0.9214029000140727,6000
mk04,independent,0.15,main,MA-NSGA-II,1008,0.9725129735809402,0.05672803944336272,69,1385,70,1425.8125,7,0.7479741000570357,6000
mk04,independent,0.15,main,MA-NSGA-II,1009,1.0431162505229246,0.049247607570294956,67,1352.1625,69,1436.225,8,0.7417757001239806,6000
mk04,independent,0.15,main,MA-NSGA-II,1010,0.9268448106400012,0.08174873433059261,72,1358.125,72,1425.625,8,1.1037093999329954,6000
mk04,independent,0.15,main,MA-NSGA-II,1011,1.0016208399497994,0.05822374856740619,68,1376.7,68,1450.75,8,0.9169846000149846,6000
mk04,independent,0.15,main,MA-NSGA-II,1012,0.9467117237745488,0.07041737779184719,71,1364.375,72,1417.2125,7,0.7186738001182675,6000
mk04,independent,0.15,main,MA-NSGA-II,1013,1.016554101099118,0.051985944613863015,69,1348.15,72,1404.45,9,0.8987544002011418,6000
mk04,independent,0.15,main,MA-NSGA-II,1014,0.9890645849105495,0.049942499729915456,70,1354.325,70,1425.9375,8,0.8595227999612689,6000
mk04,independent,0.15,main,MA-NSGA-II,1015,1.0340759263896753,0.049638772212069145,67,1370.8875,67,1442.45,10,0.9308303000871092,6000
mk04,independent,0.15,main,MA-NSGA-II,1016,1.0450105019056875,0.03862293946374072,68,1347.1375,68,1444.35,11,0.8462430001236498,6000
mk04,independent,0.15,main,MA-NSGA-II,1017,0.9709114872464454,0.05998709776839662,69,1386.6375,72,1417.9125,8,0.7518919999711215,6000
mk04,independent,0.15,main,MA-NSGA-II,1018,0.9442904953049032,0.07430535439953313,72,1343.5375,72,1428.9375,8,0.808439000044018,6000
mk04,independent,0.15,main,MA-NSGA-II,1019,1.0216210715562655,0.05844040931144082,68,1352.675,68,1452.6625,14,0.7317792000249028,6000
mk04,independent,0.15,main,MA-NSGA-II,1020,1.024625007418645,0.03870773026333078,68,1368.65,68,1437.75,12,0.9074001000262797,6000
mk04,independent,0.15,main,MA-NSGA-II,1021,0.9421407530394733,0.06708774613503646,72,1352.6125,72,1416.2375,8,0.8862521999981254,6000
mk04,independent,0.15,main,MA-NSGA-II,1022,1.048559291979034,0.027260415081099516,68,1349.1875,68,1419.2625,7,0.8167993000242859,6000
mk04,independent,0.15,main,MA-NSGA-II,1023,1.0090048159669498,0.05454475228668651,69,1354.5875,73,1410.9625,9,0.990482599940151,6000
mk04,independent,0.15,main,MA-NSGA-II,1024,1.0008720996718428,0.06322271768148184,69,1357.0625,72,1421.5,10,0.9359105001203716,6000
mk04,independent,0.15,main,MA-NSGA-II,1025,1.034294722122905,0.05212881732512712,67,1362.775,70,1426.5125,10,0.80917640007101,6000
mk04,independent,0.15,main,MA-NSGA-II,1026,0.9725068215341907,0.06873102154262048,70,1362.6125,72,1433.25,11,0.7592567000538111,6000
mk04,independent,0.15,main,MA-NSGA-II,1027,1.058312385011009,0.0413368538919974,67,1353.1125,72,1416.575,8,0.8185320999473333,6000
mk04,independent,0.15,main,MA-NSGA-II,1028,0.9969105434500971,0.050034568258763464,69,1366,69,1437.825,9,1.0096321001183242,6000
mk04,independent,0.15,main,MA-NSGA-II,1029,1.0345871976630914,0.05148032001152417,68,1346.9125,72,1412.475,9,0.8474442998412997,6000
mk04,independent,0.15,main,MOEA-D,1000,1.0384730475213044,0.02628589979463402,69,1341.625,69,1420.325,9,1.4908207000698894,6000
mk04,independent,0.15,main,MOEA-D,1001,0.9829056623438288,0.04949975787102872,68,1399.0375,68,1428.325,6,1.1863929000683129,6000
mk04,independent,0.15,main,MOEA-D,1002,1.0001277020151211,0.044456972473682896,68,1383.825,68,1428.5625,10,1.3649617000482976,6000
mk04,independent,0.15,main,MOEA-D,1003,1.0468084918510716,0.04700765862500224,66,1377.8375,67,1439.75,11,1.5151620998512954,6000
mk04,independent,0.15,main,MOEA-D,1004,1.0338784818775184,0.02923746200027115,69,1342.0375,69,1419.8875,9,1.5445828000083566,6000
mk04,independent,0.15,main,MOEA-D,1005,0.9444342360677854,0.06672444783574202,72,1352.0625,72,1417.225,9,1.4821279000025243,6000
mk04,independent,0.15,main,MOEA-D,1006,0.9502740483507452,0.05796930779338609,70,1387.7375,72,1405.35,6,1.4723195999395102,6000
mk04,independent,0.15,main,MOEA-D,1007,0.9519677430094657,0.060839065686154714,72,1347.05,72,1402.875,7,1.3529854000080377,6000
mk04,independent,0.15,main,MOEA-D,1008,0.9777448188909816,0.0487154635934589,69,1385.15,69,1421.4625,5,1.3224975001066923,6000
mk04,independent,0.15,main,MOEA-D,1009,1.0339997857640193,0.0541092489090536,66,1388.6625,66,1448.325,9,1.2061884000431746,6000
mk04,independent,0.15,main,MOEA-D,1010,0.904028678670637,0.07483032321016356,72,1385.625,72,1406.4875,3,1.5159267999697477,6000
mk04,independent,0.15,main,MOEA-D,1011,0.9419045144442825,0.06391483305344346,70,1391.7875,72,1411.0875,6,1.544157600030303,6000
mk04,independent,0.15,main,MOEA-D,1012,1.0896477989424276,0.03452652202798365,66,1345.675,66,1438.55,7,1.4338561999611557,6000
mk04,independent,0.15,main,MOEA-D,1013,0.9458963966376535,0.06402994582524334,72,1353.3625,72,1408.5625,7,1.2484301999211311,6000
mk04,independent,0.15,main,MOEA-D,1014,0.9663946545227678,0.06258741165220692,69,1384.525,69,1437.4375,6,1.2986343000084162,6000
mk04,independent,0.15,main,MOEA-D,1015,0.9310330516902208,0.07059846194314283,71,1380.4375,72,1419.4125,9,1.3095781998708844,6000
mk04,independent,0.15,main,MOEA-D,1016,0.9669702689674843,0.07253666904624284,71,1343.3875,72,1426.3,9,1.6663435001391917,6000
mk04,independent,0.15,main,MOEA-D,1017,1.02106159718714,0.05301490241045564,66,1397.95,66,1441.25,7,1.4010429999325424,6000
mk04,independent,0.15,main,MOEA-D,1018,0.9353148038510368,0.07428834664575677,72,1352.4,72,1418.45,7,1.2602699000854045,6000
mk04,independent,0.15,main,MOEA-D,1019,1.004713654793458,0.04215805560136335,68,1380.25,68,1422.4,7,1.4438618998974562,6000
mk04,independent,0.15,main,MOEA-D,1020,0.987061478488826,0.05029078303139674,68,1392.2,68,1424.9125,6,1.4679382001049817,6000
mk04,independent,0.15,main,MOEA-D,1021,1.0068662921397113,0.04848086553705548,68,1378.8,68,1433.4625,7,1.4176010999362916,6000
mk04,independent,0.15,main,MOEA-D,1022,1.0155075293814517,0.03670246776667736,68,1375.225,68,1431.35,9,1.4839274999685585,6000
mk04,independent,0.15,main,MOEA-D,1023,1.0453107217870758,0.032438591837640154,68,1346.5875,69,1426.375,9,1.3361952998675406,6000
mk04,independent,0.15,main,MOEA-D,1024,1.02702018016088,0.05151979603128732,66,1394.4375,68,1436.375,7,1.5993649000301957,6000
mk04,independent,0.15,main,MOEA-D,1025,0.9559695408546572,0.06193912802804646,69,1396.8625,69,1428.3375,6,1.2509910999797285,6000
mk04,independent,0.15,main,MOEA-D,1026,1.0394811870410396,0.034852111559524966,68,1348.9875,69,1421.3625,10,1.3772907999809831,6000
mk04,independent,0.15,main,MOEA-D,1027,1.0266729152161107,0.03471170045357914,69,1348.2625,69,1427.95,7,1.4631711998954415,6000
mk04,independent,0.15,main,MOEA-D,1028,0.9679565506270024,0.0569708812306816,70,1368.2,70,1426.7,5,1.4342350999359041,6000
mk04,independent,0.15,main,MOEA-D,1029,1.0772016293514879,0.03793584490713328,66,1351.4125,68,1440.9625,9,1.5374439998995513,6000
mk04,independent,0.15,main,NSGA-II,1000,0.8786197123158188,0.09323858592524262,72,1394.525,72,1422.4875,6,0.5242660001385957,6000
mk04,independent,0.15,main,NSGA-II,1001,1.0419645149943477,0.03884334876051416,68,1348.575,70,1433.5375,10,0.6187686999328434,6000
mk04,independent,0.15,main,NSGA-II,1002,0.9403442106345008,0.07041788598748598,72,1354.5625,72,1412.3375,6,0.6222334001213312,6000
mk04,independent,0.15,main,NSGA-II,1003,1.0874579598075933,0.03320609894091782,66,1347.15,69,1433.1625,11,0.4703589000273496,6000
mk04,independent,0.15,main,NSGA-II,1004,0.9945633566725104,0.04796835244224674,70,1351.675,72,1410.0875,10,0.5596520002000034,6000
mk04,independent,0.15,main,NSGA-II,1005,1.052879838222884,0.04355536301862008,66,1375.775,69,1440.3125,11,0.6567109001334757,6000
mk04,independent,0.15,main,NSGA-II,1006,1.0246090120970957,0.0432467406251867,67,1385.5125,70,1426.5125,10,0.5815123999491334,6000
mk04,independent,0.15,main,NSGA-II,1007,1.0317809234439306,0.03957056423462158,68,1359.15,68,1434.125,8,0.5910736999940127,6000
mk04,independent,0.15,main,NSGA-II,1008,1.0206654053764548,0.05274571234007064,69,1344.875,72,1413.7375,11,0.5820051999762654,6000
mk04,independent,0.15,main,NSGA-II,1009,0.9420295819358538,0.07048792467356015,72,1350.8375,72,1414.575,6,0.763507999945432,6000
mk04,independent,0.15,main,NSGA-II,1010,1.0220203755788355,0.03575775567099011,68,1372.9125,68,1425.4625,8,0.6651300999801606,6000
mk04,independent,0.15,main,NSGA-II,1011,0.9749750950672167,0.06491692542761991,71,1341.8,73,1414.8875,11,0.5828873000573367,6000
mk04,independent,0.15,main,NSGA-II,1012,0.9514941077867544,0.06757372300466201,72,1343.7,72,1417.7,5,0.7095539001747966,6000
mk04,independent,0.15,main,NSGA-II,1013,1.046610251191688,0.037373000861928025,68,1345.775,68,1442.6,9,0.6471454000566155,6000
mk04,independent,0.15,main,NSGA-II,1014,0.9572461267437435,0.06250540855489797,72,1340.8375,72,1415.925,7,0.7211991001386195,6000
mk04,independent,0.15,main,NSGA-II,1015,0.9512641659923543,0.068618338914021,72,1342.3375,72,1421.4125,8,0.6920222998596728,6000
mk04,independent,0.15,main,NSGA-II,1016,1.0311031126461476,0.031587829848364564,69,1344.1375,69,1421.85,9,0.6580052000936121,6000
mk04,independent,0.15,main,NSGA-II,1017,1.0756028933437753,0.04271079036134309,66,1352.875,68,1445.525,15,0.6552923999261111,6000
mk04,independent,0.15,main,NSGA-II,1018,1.0789414281723217,0.033333952335312986,66,1357.8625,70,1429.25,10,0.679087100084871,6000
mk04,independent,0.15,main,NSGA-II,1019,1.0462303442106349,0.03180531198690092,68,1351.6125,68,1424.7375,8,0.7408475999254733,6000
mk04,independent,0.15,main,NSGA-II,1020,1.0405514984214577,0.0413794218575827,68,1350.4375,70,1432.55,10,0.698928999947384,6000
mk04,independent,0.15,main,NSGA-II,1021,0.9806199960337395,0.06479724365988156,69,1373.2125,72,1422.35,9,0.7197890998795629,6000
mk04,independent,0.15,main,NSGA-II,1022,1.0168303641866925,0.041175125420242535,69,1352.1375,69,1433.0875,9,0.7077240999788046,6000
mk04,independent,0.15,main,NSGA-II,1023,1.045791377580784,0.02243404897786979,68,1355.675,69,1417.575,8,0.6747908000834286,6000
mk04,independent,0.15,main,NSGA-II,1024,0.9339868302773345,0.07827955940734707,72,1352.45,72,1424.025,5,0.6992134999018162,6000
mk04,independent,0.15,main,NSGA-II,1025,1.0059484791416664,0.053487044729765225,69,1350.6375,72,1417.3375,12,0.7279839999973774,6000
mk04,independent,0.15,main,NSGA-II,1026,1.0579000531247333,0.03941197597344222,66,1370.325,70,1427.2,9,0.7265375999268144,6000
mk04,independent,0.15,main,NSGA-II,1027,1.0427958374527926,0.03276669178334853,68,1352.475,68,1428.1875,10,0.6300766000058502,6000
mk04,independent,0.15,main,NSGA-II,1028,0.9893080612077991,0.04307607549830134,70,1361.425,70,1430.6875,10,0.7840005999896675,6000
mk04,independent,0.15,main,NSGA-II,1029,1.0405560581737545,0.040372540085243644,68,1345.2,68,1430.5875,9,0.5529314000159502,6000
mk05,independent,0.15,ablation,no-adaptive,1000,0.9576966436975578,0.04327419494228469,184,1973.25,209,2131.425,32,0.9355161001440138,6000
mk05,independent,0.15,ablation,no-adaptive,1001,0.9050972491156714,0.05117131356721066,196,1975.4125,209,2131.8,26,0.9812386000994593,6000
mk05,independent,0.15,ablation,no-adaptive,1002,0.9636632032712049,0.03685628440978863,185,1974.1,211,2119.1,32,0.9113341998308897,6000
mk05,independent,0.15,ablation,no-adaptive,1003,0.9523909868784007,0.04820888044011471,185,1973,217,2099.35,30,1.0029211998917162,6000
mk05,independent,0.15,ablation,no-adaptive,1004,0.9359708685352058,0.04684601497282774,189,1973.875,212,2105.15,29,0.8916016002185643,6000
mk05,independent,0.15,ablation,no-adaptive,1005,0.9700582701412402,0.03517161672684261,183,1973.4,204,2147.25,38,1.0164306000806391,6000
mk05,independent,0.15,ablation,no-adaptive,1006,0.9489143850805363,0.047810806988239515,186,1973.25,215,2102.05,28,1.0153369999025017,6000
mk05,independent,0.15,ablation,no-adaptive,1007,0.9487686646546163,0.041361462705621854,187,1973,203,2159.1,24,0.9869597000069916,6000
mk05,independent,0.15,ablation,no-adaptive,1008,0.9676155486804481,0.0411034208884194,183,1974.15,216,2082.9875,28,1.0009202999062836,6000
mk05,independent,0.15,ablation,no-adaptive,1009,0.9519676629562724,0.03438004427312482,189,1973,208,2127.075,33,0.9720176998525858,6000
mk05,independent,0.15,ablation,no-adaptive,1010,0.9713158468822234,0.03012768027427599,185,1975.2625,207,2142.4875,35,0.8353967000730336,6000
mk05,independent,0.15,ablation,no-adaptive,1011,0.9458832379592472,0.04498048949985994,186,1972.5,202,2157.8625,31,0.6884496998973191,6000
mk05,independent,0.15,ablation,no-adaptive,1012,0.9601183612243945,0.03771032396817311,186,1973,204,2143,28,0.9222629000432789,6000
mk05,independent,0.15,ablation,no-adaptive,1013,0.9549248005077003,0.044164426233049156,185,1975.4,214,2088.4625,32,0.8864549000281841,6000
mk05,independent,0.15,ablation,no-adaptive,1014,0.9395434754389195,0.05108807516859527,186,1975.725,214,2109.425,33,0.8911832000594586,6000
mk05,independent,0.15,ablation,no-adaptive,1015,0.9573340328634943,0.04606103612625441,184,1973.25,213,2108.325,32,0.973537800135091,6000
mk05,independent,0.15,ablation,no-adaptive,1016,0.954124352303582,0.041939484203440916,186,1976.3125,215,2088.95,34,0.9800919000990689,6000
mk05,independent,0.15,ablation,no-adaptive,1017,0.9469362291718504,0.035155709919466725,190,1973.1,213,2094.9,29,0.9160557999275625,6000
mk05,independent,0.15,ablation,no-adaptive,1018,0.9449870550861972,0.04544388515030065,187,1973.25,216,2091.85,30,0.9947300998028368,6000
mk05,independent,0.15,ablation,no-adaptive,1019,0.959015880055818,0.04303271232270839,184,1973.1625,209,2134.4125,31,0.9549622999038547,6000
mk05,independent,0.15,ablation,no-adaptive,1020,0.9700104929524143,0.03899685702077853,183,1973.65,215,2093.9,39,0.9317880000453442,6000
mk05,independent,0.15,ablation,no-adaptive,1021,0.9202574920040819,0.055252948737362646,191,1973.1,215,2109.775,29,0.8933377000503242,6000
mk05,independent,0.15,ablation,no-adaptive,1022,0.9626290524972146,0.03738202803741181,185,1972.75,203,2157.3,32,0.9353136999998242,6000
mk05,independent,0.15,ablation,no-adaptive,1023,0.9425085908794247,0.045427650824846545,188,1973.5,210,2131.875,24,0.9924417000729591,6000
mk05,independent,0.15,ablation,no-adaptive,1024,0.9539649748133083,0.04196048380376822,185,1980.2125,214,2123.275,27,1.138408500002697,6000
mk05,independent,0.15,ablation,no-adaptive,1025,0.9512164793440282,0.048996209468381145,183,1973.15,216,2100.375,36,0.9498546000104398,6000
mk05,independent,0.15,ablation,no-adaptive,1026,0.9613716560475103,0.03920543742490542,184,1973.75,206,2144.075,31,0.9432952997740358,6000
mk05,independent,0.15,ablation,no-adaptive,1027,0.9729985955309397,0.03771372430064766,182,1973.325,211,2116.3875,29,0.9112473998684436,6000
mk05,independent,0.15,ablation,no-adaptive,1028,0.9417177882587111,0.046939703608490084,188,1975,210,2125.675,36,1.1141607000026852,6000
mk05,independent,0.15,ablation,no-adaptive,1029,0.9426585932232115,0.0478777725520269,187,1973.75,208,2139.35,20,1.0359748001210392,6000
mk05,independent,0.15,ablation,no-critical,1000,0.9484455826833837,0.04610772715322404,186,1974.35,209,2130.2375,29,0.6814910001121461,6000
mk05,independent,0.15,ablation,no-critical,1001,0.9321446368753361,0.051790632165468184,189,1973.5,205,2162.45,31,0.7886832999065518,6000
mk05,independent,0.15,ablation,no-critical,1002,0.9441683974629412,0.0475757846181802,186,1975.225,208,2124.625,29,0.8942652000114322,6000
mk05,independent,0.15,ablation,no-critical,1003,0.9385551186496907,0.05618008886897848,184,1972.75,211,2135.15,29,0.7561434998642653,6000
mk05,independent,0.15,ablation,no-critical,1004,0.93735478438966,0.047038684310904355,189,1973.6625,209,2130.5,33,0.9065460998099297,6000
mk05,independent,0.15,ablation,no-critical,1005,0.9553562826101849,0.048113474035804495,182,1974.8125,212,2124.6,30,0.8720866001676768,6000
mk05,independent,0.15,ablation,no-critical,1006,0.9490331068874874,0.03850433360485072,188,1972.75,204,2156.5125,24,0.8911717999726534,6000
mk05,independent,0.15,ablation,no-critical,1007,0.9263221300332818,0.05623616424092628,189,1972.75,213,2124.6125,30,0.8943513999693096,6000
mk05,independent,0.15,ablation,no-critical,1008,0.9650110157971221,0.04461089868705904,182,1976.2,211,2139.075,33,0.7913224000949413,6000
mk05,independent,0.15,ablation,no-critical,1009,0.9437434058464861,0.05347907148819664,186,1973.25,216,2107.15,35,0.8881381000392139,6000
mk05,independent,0.15,ablation,no-critical,1010,0.9493382498765005,0.043759748817832275,187,1973.3,213,2116.9125,32,0.8578681999351829,6000
mk05,independent,0.15,ablation,no-critical,1011,0.9315868607321993,0.05283490019433303,189,1972.75,212,2118.5,30,0.8695067001972347,6000
mk05,independent,0.15,ablation,no-critical,1012,0.9415328995525171,0.04204495496783121,188,1976.95,210,2127.3375,21,0.9453433000016958,6000
mk05,independent,0.15,ablation,no-critical,1013,0.964740894388975,0.03991837992521796,182,1972.5,208,2133.0125,29,0.7429829998873174,6000
mk05,independent,0.15,ablation,no-critical,1014,0.9308008809031874,0.0552361651680766,188,1973.1,221,2069.8,29,0.826686300104484,6000
mk05,independent,0.15,ablation,no-critical,1015,0.954033215062255,0.04487383208108644,185,1972.75,210,2132.325,30,0.8779268998187035,6000
mk05,independent,0.15,ablation,no-critical,1016,0.9536216551460543,0.0396214544133523,186,1973.55,207,2124,26,0.8356422998476774,6000
mk05,independent,0.15,ablation,no-critical,1017,0.966772506661763,0.03827447445217247,184,1973.25,210,2122.925,27,0.7764995000325143,6000
mk05,independent,0.15,ablation,no-critical,1018,0.9254824684760697,0.05443936835277782,187,1972.75,205,2141.25,28,0.68960090004839,6000
mk05,independent,0.15,ablation,no-critical,1019,0.9775746586184643,0.035857981516093936,181,1976.025,211,2113.125,31,0.8049033000133932,6000
mk05,independent,0.15,ablation,no-critical,1020,0.9695114466932779,0.04450957111447734,180,1974.25,204,2149.275,39,0.8427005999255925,6000
mk05,independent,0.15,ablation,no-critical,1021,0.9664199019936611,0.0363243369806203,184,1972.8,210,2123.475,28,0.885776299983263,6000
mk05,independent,0.15,ablation,no-critical,1022,0.9725709446181254,0.03355601577280918,182,1972.5,208,2125.25,30,0.7996477000415325,6000
mk05,independent,0.15,ablation,no-critical,1023,0.9381276480281545,0.05369951447307993,186,1974.4875,214,2111.3,27,0.733162899967283,6000
mk05,independent,0.15,ablation,no-critical,1024,0.949922618983229,0.037490799579728146,188,1975.5625,208,2135,26,0.7642410998232663,6000
mk05,independent,0.15,ablation,no-critical,1025,0.961854295800295,0.042144371347419204,183,1973,215,2088.65,31,0.9098761000204831,6000
mk05,independent,0.15,ablation,no-critical,1026,0.9350869905419196,0.04945244398409619,189,1973.5,206,2151.425,29,0.827291099820286,6000
mk05,independent,0.15,ablation,no-critical,1027,0.9441432919023977,0.0494215144452165,186,1973.3,206,2148.125,26,1.003819900099188,6000
mk05,independent,0.15,ablation,no-critical,1028,0.9454599140371185,0.040958480289481056,188,1977.1,215,2110.125,24,0.986427899915725,6000
mk05,independent,0.15,ablation,no-critical,1029,0.948058136725694,0.047952357414666885,185,1973,214,2112.9,26,0.9067735997959971,6000
mk05,independent,0.15,ablation,no-exchange,1000,0.886195826978066,0.10276553235966455,184,1974.125,223,2138.95,28,1.0444290998857468,6000
mk05,independent,0.15,ablation,no-exchange,1001,0.8940215051437103,0.09608671121030976,184,1977.7625,211,2199.95,23,1.1266832000110298,6000
mk05,independent,0.15,ablation,no-exchange,1002,0.8758862758672914,0.0994703162525918,188,1978.7125,200,2223.175,25,1.1083207000046968,6000
